"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-11","Prince Edward Island","2016A000211","Job vacancy rate","Percent","239","units","0","v1212389371","3.4","5.0","D","","","1"
"2022-11","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1212389373","4.1","23115","B","","","0"
"2022-11","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1212389372","4.3","445690","A","","","0"
"2022-11","Nova Scotia","2016A000212","Job vacancy rate","Percent","239","units","0","v1212389374","4.4","4.9","B","","","1"
"2022-11","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1212389376","5.1","12530","B","","","0"
"2022-11","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1212389375","5.3","323220","A","","","0"
"2022-11","New Brunswick","2016A000213","Job vacancy rate","Percent","239","units","0","v1212389377","5.4","3.7","B","","","1"
"2022-11","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1212389379","6.1","202730","A","","","0"
"2022-11","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1212389378","6.3","3858385","A","","","0"
"2022-11","Quebec","2016A000224","Job vacancy rate","Percent","239","units","0","v1212389380","6.4","5.0","A","","","1"
"2022-11","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1212389382","7.1","322735","A","","","0"
"2022-11","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1212389381","7.3","6629175","A","","","0"
"2022-11","Ontario","2016A000235","Job vacancy rate","Percent","239","units","0","v1212389383","7.4","4.6","A","","","1"
"2022-11","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","23050","B","","","0"
"2022-11","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","603700","A","","","0"
"2022-11","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","3.7","B","","","1"
"2022-11","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","24280","B","","","0"
"2022-11","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","490790","A","","","0"
"2022-11","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","4.7","B","","","1"
"2022-11","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","98230","A","","","0"
"2022-11","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","2011760","A","","","0"
"2022-11","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","4.7","A","","","1"
"2022-11","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","135580","A","","","0"
"2022-11","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2386100","A","","","0"
"2022-11","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","5.4","A","","","1"
"2022-11","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1212389397","12.1","1105","E","","","0"
"2022-11","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1212389396","12.3","19265","A","","","0"
"2022-11","Yukon","2016A000260","Job vacancy rate","Percent","239","units","0","v1212389398","12.4","5.4","D","","","1"
"2022-11","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1212389400","13.1","975","D","","","0"
"2022-11","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1212389399","13.3","22230","A","","","0"
"2022-11","Northwest Territories","2016A000261","Job vacancy rate","Percent","239","units","0","v1212389401","13.4","4.2","D","","","1"
"2022-11","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1212389403","14.1","565","D","","","0"
"2022-11","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1212389402","14.3","16105","A","","","0"
"2022-11","Nunavut","2016A000262","Job vacancy rate","Percent","239","units","0","v1212389404","14.4","3.4","D","","","1"
"2022-12","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1212389364","1.1","752325","A","","","0"
"2022-12","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1212389363","1.3","17066350","A","","","0"
"2022-12","Canada","2016A000011124","Job vacancy rate","Percent","239","units","0","v1212389365","1.4","4.2","A","","","1"
"2022-12","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1212389367","2.1","5135","C","","","0"
"2022-12","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1212389366","2.3","198730","A","","","0"
"2022-12","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percent","239","units","0","v1212389368","2.4","2.5","C","","","1"
"2022-12","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1212389370","3.1","2820","C","","","0"
"2022-12","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1212389369","3.3","68175","A","","","0"
"2022-12","Prince Edward Island","2016A000211","Job vacancy rate","Percent","239","units","0","v1212389371","3.4","4.0","C","","","1"
"2022-12","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1212389373","4.1","16760","B","","","0"
"2022-12","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1212389372","4.3","432955","A","","","0"
"2022-12","Nova Scotia","2016A000212","Job vacancy rate","Percent","239","units","0","v1212389374","4.4","3.7","B","","","1"
"2022-12","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1212389376","5.1","11940","B","","","0"
"2022-12","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1212389375","5.3","314615","A","","","0"
"2022-12","New Brunswick","2016A000213","Job vacancy rate","Percent","239","units","0","v1212389377","5.4","3.7","B","","","1"
"2022-12","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1212389379","6.1","194865","A","","","0"
"2022-12","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1212389378","6.3","3862190","A","","","0"
"2022-12","Quebec","2016A000224","Job vacancy rate","Percent","239","units","0","v1212389380","6.4","4.8","A","","","1"
"2022-12","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1212389382","7.1","283390","A","","","0"
"2022-12","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1212389381","7.3","6637020","A","","","0"
"2022-12","Ontario","2016A000235","Job vacancy rate","Percent","239","units","0","v1212389383","7.4","4.1","A","","","1"
"2022-12","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","25480","B","","","0"
"2022-12","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","603265","A","","","0"
"2022-12","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","4.1","B","","","1"
"2022-12","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","22600","B","","","0"
"2022-12","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","482340","A","","","0"
"2022-12","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","4.5","B","","","1"
"2022-12","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","73920","B","","","0"
"2022-12","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","2024185","A","","","0"
"2022-12","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","3.5","B","","","1"
"2022-12","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","112255","B","","","0"
"2022-12","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2386190","A","","","0"
"2022-12","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","4.5","B","","","1"
"2022-12","Yukon","2016A000260","Job vacancies","Number","223","units","0","v1212389397","12.1","1315","E","","","0"
"2022-12","Yukon","2016A000260","Payroll employees","Number","223","units","0","v1212389396","12.3","18705","A","","","0"
"2022-12","Yukon","2016A000260","Job vacancy rate","Percent","239","units","0","v1212389398","12.4","6.6","E","","","1"
"2022-12","Northwest Territories","2016A000261","Job vacancies","Number","223","units","0","v1212389400","13.1","","F","","","0"
"2022-12","Northwest Territories","2016A000261","Payroll employees","Number","223","units","0","v1212389399","13.3","21975","E","","","0"
"2022-12","Northwest Territories","2016A000261","Job vacancy rate","Percent","239","units","0","v1212389401","13.4","","F","","","1"
"2022-12","Nunavut","2016A000262","Job vacancies","Number","223","units","0","v1212389403","14.1","550","E","","","0"
"2022-12","Nunavut","2016A000262","Payroll employees","Number","223","units","0","v1212389402","14.3","16010","A","","","0"
"2022-12","Nunavut","2016A000262","Job vacancy rate","Percent","239","units","0","v1212389404","14.4","3.3","E","","","1"
"2023-01","Canada","2016A000011124","Job vacancies","Number","223","units","0","v1212389364","1.1","788280","A","","","0"
"2023-01","Canada","2016A000011124","Payroll employees","Number","223","units","0","v1212389363","1.3","17159045","A","","","0"
"2023-01","Canada","2016A000011124","Job vacancy rate","Percent","239","units","0","v1212389365","1.4","4.4","A","","","1"
"2023-01","Newfoundland and Labrador","2016A000210","Job vacancies","Number","223","units","0","v1212389367","2.1","6690","D","","","0"
"2023-01","Newfoundland and Labrador","2016A000210","Payroll employees","Number","223","units","0","v1212389366","2.3","228515","D","","","0"
"2023-01","Newfoundland and Labrador","2016A000210","Job vacancy rate","Percent","239","units","0","v1212389368","2.4","2.8","D","","","1"
"2023-01","Prince Edward Island","2016A000211","Job vacancies","Number","223","units","0","v1212389370","3.1","2755","D","","","0"
"2023-01","Prince Edward Island","2016A000211","Payroll employees","Number","223","units","0","v1212389369","3.3","66775","A","","","0"
"2023-01","Prince Edward Island","2016A000211","Job vacancy rate","Percent","239","units","0","v1212389371","3.4","4.0","D","","","1"
"2023-01","Nova Scotia","2016A000212","Job vacancies","Number","223","units","0","v1212389373","4.1","17170","B","","","0"
"2023-01","Nova Scotia","2016A000212","Payroll employees","Number","223","units","0","v1212389372","4.3","417085","A","","","0"
"2023-01","Nova Scotia","2016A000212","Job vacancy rate","Percent","239","units","0","v1212389374","4.4","4.0","B","","","1"
"2023-01","New Brunswick","2016A000213","Job vacancies","Number","223","units","0","v1212389376","5.1","12720","B","","","0"
"2023-01","New Brunswick","2016A000213","Payroll employees","Number","223","units","0","v1212389375","5.3","309410","A","","","0"
"2023-01","New Brunswick","2016A000213","Job vacancy rate","Percent","239","units","0","v1212389377","5.4","3.9","B","","","1"
"2023-01","Quebec","2016A000224","Job vacancies","Number","223","units","0","v1212389379","6.1","200500","A","","","0"
"2023-01","Quebec","2016A000224","Payroll employees","Number","223","units","0","v1212389378","6.3","3854455","A","","","0"
"2023-01","Quebec","2016A000224","Job vacancy rate","Percent","239","units","0","v1212389380","6.4","4.9","A","","","1"
"2023-01","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1212389382","7.1","279740","A","","","0"
"2023-01","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1212389381","7.3","6682320","A","","","0"
"2023-01","Ontario","2016A000235","Job vacancy rate","Percent","239","units","0","v1212389383","7.4","4.0","A","","","1"
"2023-01","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1212389385","8.1","28225","B","","","0"
"2023-01","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1212389384","8.3","622360","A","","","0"
"2023-01","Manitoba","2016A000246","Job vacancy rate","Percent","239","units","0","v1212389386","8.4","4.3","B","","","1"
"2023-01","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1212389388","9.1","20820","B","","","0"
"2023-01","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1212389387","9.3","492910","A","","","0"
"2023-01","Saskatchewan","2016A000247","Job vacancy rate","Percent","239","units","0","v1212389389","9.4","4.1","B","","","1"
"2023-01","Alberta","2016A000248","Job vacancies","Number","223","units","0","v1212389391","10.1","88405","B","","","0"
"2023-01","Alberta","2016A000248","Payroll employees","Number","223","units","0","v1212389390","10.3","2011405","A","","","0"
"2023-01","Alberta","2016A000248","Job vacancy rate","Percent","239","units","0","v1212389392","10.4","4.2","B","","","1"
"2023-01","British Columbia","2016A000259","Job vacancies","Number","223","units","0","v1212389394","11.1","127335","A","","","0"
"2023-01","British Columbia","2016A000259","Payroll employees","Number","223","units","0","v1212389393","11.3","2416855","A","","","0"
"2023-01","British Columbia","2016A000259","Job vacancy rate","Percent","239","units","0","v1212389395","11.4","5.0","A","","","1"
